id_partida,id_partida_fonte,temporada,data_partida,ano_calendario,mes,dia_semana,hora,home_team,away_team,stadium,ref,public,publico,game_date,home_team_score,away_team_score,resultado,resultado_codigo,link,gols_eventos_mandante,amarelos_mandante,vermelhos_diretos_mandante,segundos_amarelos_mandante,expulsoes_mandante,penaltis_convertidos_mandante,gols_contra_mandante,gols_eventos_visitante,amarelos_visitante,vermelhos_diretos_visitante,segundos_amarelos_visitante,expulsoes_visitante,penaltis_convertidos_visitante,gols_contra_visitante,total_gols,saldo_gols_mandante,total_amarelos,total_expulsoes,teve_expulsao,teve_penalti_convertido,teve_gol_contra,pontos_media_ultimos_5_mandante,vitorias_ultimos_5_mandante,empates_ultimos_5_mandante,derrotas_ultimos_5_mandante,gols_marcados_media_ultimos_5_mandante,gols_sofridos_media_ultimos_5_mandante,saldo_gols_media_ultimos_5_mandante,amarelos_media_ultimos_5_mandante,expulsoes_media_ultimos_5_mandante,aproveitamento_ultimos_5_mandante,jogos_anteriores_mandante,aproveitamento_mandante_em_casa,pontos_media_ultimos_5_visitante,vitorias_ultimos_5_visitante,empates_ultimos_5_visitante,derrotas_ultimos_5_visitante,gols_marcados_media_ultimos_5_visitante,gols_sofridos_media_ultimos_5_visitante,saldo_gols_media_ultimos_5_visitante,amarelos_media_ultimos_5_visitante,expulsoes_media_ultimos_5_visitante,aproveitamento_ultimos_5_visitante,jogos_anteriores_visitante,aproveitamento_visitante_fora,utilizavel_ml
1370,d0f7jndss975dosimbmzz8qac,2023,2023-09-19 21:30:00,2023,9,terça-feira,21,América FC (Minas Gerais),Red Bull Bragantino,Estádio Raimundo Sampaio,Marcelo de Lima Henrique,2.247,2247,19 de setembro de 2023 21:30,0,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d0f7jndss975dosimbmzz8qac,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,-2,3,0,0,0,0,1.4,2.0,1.0,2.0,1.4,1.4,0.0,2.2,0.8,0.4666666666666667,98,0.39999999999999997,1.6,2.0,2.0,1.0,1.0,1.0,0.0,4.2,0.0,0.5333333333333333,137,0.4666666666666666,1
1371,cz3qciu8uehafvqy3nbg7getw,2023,2023-09-20 19:00:00,2023,9,quarta-feira,19,Goiás EC,CR Flamengo,Estádio Hailé Pinheiro (Serrinha),Raphael Claus,13.799,13799,20 de setembro de 2023 19:00,0,0,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cz3qciu8uehafvqy3nbg7getw,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1.2,1.0,3.0,1.0,0.6,0.6,0.0,1.8,0.6,0.4,61,0.4666666666666666,1.6,2.0,2.0,1.0,1.2,1.4,-0.2,2.6,0.2,0.5333333333333333,137,0.6666666666666666,1
1372,cy2twg31zemswxf4gwxb6dw5w,2023,2023-09-20 21:30:00,2023,9,quarta-feira,21,Fluminense FC,Cruzeiro EC,Estádio Jornalista Mário Filho (Maracanã),Matheus Delgado Candançan,28.985,28985,20 de setembro de 2023 21:30,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cy2twg31zemswxf4gwxb6dw5w,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7,0,0,0,0,1.4,2.0,1.0,2.0,1.8,1.8,0.0,3.0,0.0,0.4666666666666667,137,0.8666666666666667,1.0,1.0,2.0,2.0,0.8,1.0,-0.2,2.4,0.0,0.3333333333333333,23,0.4666666666666666,1
1373,cylfp2b3zo1t9hoan2vlji61g,2023,2023-09-20 21:30:00,2023,9,quarta-feira,21,São Paulo FC,Fortaleza EC,Morumbi,Yuri Elino Ferreira da Cruz,24.777,24777,20 de setembro de 2023 21:30,1,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cylfp2b3zo1t9hoan2vlji61g,1,3,0,0,0,0,0,2,6,0,0,0,1,0,3,-1,9,0,0,1,0,0.4,0.0,2.0,3.0,0.6,1.4,-0.8,4.4,0.2,0.13333333333333333,136,0.5333333333333333,2.4,4.0,0.0,1.0,2.0,0.6,1.4,2.8,0.0,0.8,137,0.19999999999999998,1
1374,cybzyd4fmtay3mjmdrhckgff8,2023,2023-09-21 19:00:00,2023,9,quinta-feira,19,CR Vasco da Gama,Coritiba FBC,São Januário,Flavio Rodrigues De Souza,20.231,20231,21 de setembro de 2023 19:00,5,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cybzyd4fmtay3mjmdrhckgff8,5,1,0,0,0,0,0,1,3,0,0,0,0,0,6,4,4,0,0,0,0,1.6,2.0,2.0,1.0,1.4,1.0,0.4,4.4,0.4,0.5333333333333333,22,0.6,0.0,0.0,0.0,5.0,1.2,2.8,-1.6,3.4,0.2,0.0,60,0.26666666666666666,1
1375,czwwkyilu21gqsy405ys1w2l0,2023,2023-09-21 19:30:00,2023,9,quinta-feira,19,Club Athletico Paranaense,SC Internacional,Arena da Baixada,Wagner do Nascimento Magalhaes,24.871,24871,21 de setembro de 2023 19:30,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/czwwkyilu21gqsy405ys1w2l0,2,3,0,0,0,0,0,1,5,0,0,0,0,0,3,1,8,0,0,0,0,1.8,2.0,3.0,0.0,1.8,0.8,1.0,3.4,0.4,0.6,137,0.6,1.0,1.0,2.0,2.0,0.6,1.0,-0.4,4.0,0.2,0.3333333333333333,137,0.19999999999999998,1
1376,cznosiuwjyoq3ta4e9gwo9qfo,2023,2023-09-21 21:30:00,2023,9,quinta-feira,21,Grêmio FB Porto Alegrense,SE Palmeiras,Arena do Grêmio,Bruno Arleu de Araújo,27.060,27060,21 de setembro de 2023 21:30,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cznosiuwjyoq3ta4e9gwo9qfo,1,4,0,1,1,0,0,0,3,0,0,0,0,0,1,1,7,1,1,0,0,1.4,2.0,1.0,2.0,2.0,1.6,0.4,2.8,0.4,0.4666666666666667,23,0.7999999999999999,2.6,4.0,1.0,0.0,1.0,0.0,1.0,3.2,0.2,0.8666666666666667,137,0.5333333333333333,1
1377,cyukedi66bbybe7z9y4cg36z8,2023,2023-09-22 20:00:00,2023,9,sexta-feira,20,SC Corinthians Paulista,Botafogo FR,Neo Química Arena,Paulo Cesar Zanovelli da Silva,37.237,37237,22 de setembro de 2023 20:00,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cyukedi66bbybe7z9y4cg36z8,1,4,0,0,0,0,0,0,4,1,0,1,0,0,1,1,8,1,1,0,0,0.8,0.0,4.0,1.0,1.4,1.6,-0.2,2.0,0.2,0.26666666666666666,137,0.6,1.4,2.0,1.0,2.0,1.4,0.8,0.6,2.2,0.2,0.4666666666666667,61,0.39999999999999997,1
1378,czekgkdt0w0jqjwwxyqn0mcr8,2023,2023-09-23 21:00:00,2023,9,sábado,21,Clube Atlético Mineiro,Cuiabá EC,Arena MRV,Rodrigo José Pereira de Lima,36.104,36104,23 de setembro de 2023 21:00,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/czekgkdt0w0jqjwwxyqn0mcr8,1,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1,6,0,0,0,0,2.0,3.0,1.0,1.0,1.0,0.4,0.6,3.0,0.0,0.6666666666666666,137,0.6,0.2,0.0,1.0,4.0,0.4,2.0,-1.6,2.6,0.0,0.06666666666666667,99,0.39999999999999997,1
1379,cd3lyc9osmkbavg688f2pb02c,2023,2023-09-25 20:00:00,2023,9,segunda-feira,20,América FC (Minas Gerais),CR Vasco da Gama,Estádio Raimundo Sampaio,Ramon Abatti,8.498,8498,25 de setembro de 2023 20:00,0,1,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/cd3lyc9osmkbavg688f2pb02c,0,3,2,0,2,0,0,1,2,0,0,0,0,0,1,-1,5,2,1,0,0,1.4,2.0,1.0,2.0,1.4,1.6,-0.2,2.4,0.6,0.4666666666666667,99,0.39999999999999997,2.0,3.0,1.0,1.0,2.2,1.0,1.2,3.4,0.2,0.6666666666666666,23,0.13333333333333333,1
1380,ctfds23roeocp7k0uy5wx2ec4,2023,2023-09-27 19:00:00,2023,9,quarta-feira,19,São Paulo FC,Coritiba FBC,Morumbi,Sávio Pereira Sampaio,31.720,31720,27 de setembro de 2023 19:00,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/ctfds23roeocp7k0uy5wx2ec4,2,2,0,0,0,1,0,1,3,0,0,0,0,0,3,1,5,0,0,1,0,0.4,0.0,2.0,3.0,0.8,1.4,-0.6,3.8,0.2,0.13333333333333333,137,0.3333333333333333,0.0,0.0,0.0,5.0,1.4,3.6,-2.2,3.4,0.0,0.0,61,0.06666666666666667,1
1381,d0of4obvourva15bmaui8nndg,2023,2023-09-30 16:00:00,2023,9,sábado,16,CR Flamengo,EC Bahia,Estádio Jornalista Mário Filho (Maracanã),Sávio Pereira Sampaio,46.472,46472,30 de setembro de 2023 16:00,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d0of4obvourva15bmaui8nndg,1,1,0,0,0,1,0,0,2,1,0,1,0,0,1,1,3,1,1,1,0,1.6,2.0,2.0,1.0,1.0,1.2,-0.2,2.8,0.2,0.5333333333333333,138,0.39999999999999997,1.4,2.0,1.0,2.0,2.0,1.6,0.4,1.8,0.0,0.4666666666666667,24,0.26666666666666666,1
1382,d2qk5fhc8bj3iao6vi0y69fro,2023,2023-09-30 16:00:00,2023,9,sábado,16,Fortaleza EC,Grêmio FB Porto Alegrense,Castelão,Raphael Claus,23.749,23749,30 de setembro de 2023 16:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d2qk5fhc8bj3iao6vi0y69fro,1,1,0,0,0,1,0,1,2,0,0,0,0,0,2,0,3,0,0,1,0,2.4,4.0,0.0,1.0,1.6,0.8,0.8,3.6,0.0,0.8,138,0.6,2.0,3.0,1.0,1.0,2.0,1.2,0.8,2.6,0.2,0.6666666666666666,24,0.13333333333333333,1
1383,d1702oacrkz4s2h8g4uprw650,2023,2023-09-30 18:30:00,2023,9,sábado,18,São Paulo FC,SC Corinthians Paulista,Morumbi,Flavio Rodrigues De Souza,56.735,56735,30 de setembro de 2023 18:30,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d1702oacrkz4s2h8g4uprw650,2,5,0,0,0,0,0,1,2,0,0,0,0,0,3,1,7,0,0,0,0,0.8,1.0,1.0,3.0,1.0,1.4,-0.4,2.8,0.2,0.26666666666666666,138,0.3333333333333333,1.2,1.0,3.0,1.0,1.4,1.4,0.0,2.2,0.2,0.4,138,0.39999999999999997,1
1384,d2zwno67gnhffkgia5n3b5yqc,2023,2023-09-30 18:30:00,2023,9,sábado,18,Cuiabá EC,Fluminense FC,Arena Pantanal,Paulo Cesar Zanovelli da Silva,8.358,8358,30 de setembro de 2023 18:30,3,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d2zwno67gnhffkgia5n3b5yqc,3,3,0,0,0,0,0,0,3,0,1,1,0,0,3,3,6,1,1,0,0,0.2,0.0,1.0,4.0,0.4,1.8,-1.4,2.6,0.0,0.06666666666666667,100,0.5333333333333333,2.0,3.0,1.0,1.0,1.8,1.4,0.4,3.2,0.0,0.6666666666666666,138,0.06666666666666667,1
1385,d27y42yqe7v01gmpy6a8erp5g,2023,2023-09-30 21:00:00,2023,9,sábado,21,SC Internacional,Clube Atlético Mineiro,Beira-Rio,Ramon Abatti,24.835,24835,30 de setembro de 2023 21:00,0,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d27y42yqe7v01gmpy6a8erp5g,0,1,1,0,1,0,0,2,1,0,0,0,0,0,2,-2,2,1,1,0,0,1.0,1.0,2.0,2.0,0.6,0.8,-0.2,4.4,0.2,0.3333333333333333,138,0.3333333333333333,2.0,3.0,1.0,1.0,1.0,0.4,0.6,3.2,0.0,0.6666666666666666,138,0.3333333333333333,1
1386,d1gb23ql2s6bv01ovf2g06j2s,2023,2023-10-01 16:00:00,2023,10,domingo,16,Santos FC Sao Paulo,CR Vasco da Gama,Vila Belmiro,Anderson Daronco,13.545,13545,1 de outubro de 2023 16:00,4,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d1gb23ql2s6bv01ovf2g06j2s,4,5,2,0,2,1,0,1,1,1,0,1,0,0,5,3,6,3,1,1,0,1.2,2.0,0.0,3.0,0.8,1.8,-1.0,3.6,0.2,0.4,138,0.5333333333333333,2.0,3.0,1.0,1.0,2.2,1.0,1.2,2.6,0.2,0.6666666666666666,24,0.3333333333333333,1
1387,d1ylu3pldsirczy8hpbklxgd0,2023,2023-10-01 16:00:00,2023,10,domingo,16,Cruzeiro EC,América FC (Minas Gerais),Mineirão,Leandro Pedro Vuaden,44.279,44279,1 de outubro de 2023 16:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d1ylu3pldsirczy8hpbklxgd0,1,3,1,0,1,0,0,1,3,0,0,0,0,0,2,0,6,1,1,0,0,1.0,1.0,2.0,2.0,0.8,1.0,-0.2,2.0,0.0,0.3333333333333333,24,0.26666666666666666,1.4,2.0,1.0,2.0,1.2,1.2,0.0,2.8,1.0,0.4666666666666667,100,0.13333333333333333,1
1388,d2h93ga5ft13y4sor3ujuiexg,2023,2023-10-01 16:00:00,2023,10,domingo,16,Coritiba FBC,Club Athletico Paranaense,Couto Pereira,Bruno Arleu de Araújo,18.817,18817,1 de outubro de 2023 16:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d2h93ga5ft13y4sor3ujuiexg,2,2,0,0,0,0,0,0,4,0,0,0,0,0,2,2,6,0,0,0,0,0.0,0.0,0.0,5.0,1.4,3.4,-2.0,3.6,0.0,0.0,62,0.39999999999999997,1.8,2.0,3.0,0.0,1.8,1.0,0.8,2.8,0.4,0.6,138,0.5333333333333333,1
1389,d1pgygf85mlw7rvml2k750jys,2023,2023-10-01 18:30:00,2023,10,domingo,18,Red Bull Bragantino,SE Palmeiras,Nabizão,Wagner do Nascimento Magalhaes,9.093,9093,1 de outubro de 2023 18:30,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d1pgygf85mlw7rvml2k750jys,2,4,0,0,0,1,0,1,2,0,0,0,0,0,3,1,6,0,0,1,0,2.0,3.0,1.0,1.0,1.2,0.8,0.4,4.0,0.0,0.6666666666666666,138,0.6,2.0,3.0,1.0,1.0,0.8,0.2,0.6,3.4,0.2,0.6666666666666666,138,0.4666666666666666,1
1390,d0xpnq8oq9tlt00c73dss6jv8,2023,2023-10-02 20:00:00,2023,10,segunda-feira,20,Botafogo FR,Goiás EC,Estádio Nilton Santos,Braulio da Silva Machado,34.294,34294,2 de outubro de 2023 20:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d0xpnq8oq9tlt00c73dss6jv8,1,5,0,0,0,0,0,1,4,0,0,0,0,0,2,0,9,0,0,0,0,0.8,1.0,1.0,3.0,0.8,0.8,0.0,2.4,0.4,0.26666666666666666,62,0.7999999999999999,0.8,0.0,4.0,1.0,0.4,0.6,-0.2,1.8,0.6,0.26666666666666666,62,0.4666666666666666,1
1391,d4bxd9gseb1x7iapjff58172s,2023,2023-10-07 16:00:00,2023,10,sábado,16,Goiás EC,EC Bahia,Estádio Hailé Pinheiro (Serrinha),Raphael Claus,9.001,9001,7 de outubro de 2023 16:00,4,6,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d4bxd9gseb1x7iapjff58172s,4,2,0,0,0,1,0,6,2,0,0,0,0,0,10,-2,4,0,0,1,0,0.8,0.0,4.0,1.0,0.4,0.6,-0.2,2.0,0.6,0.26666666666666666,63,0.4666666666666666,0.8,1.0,1.0,3.0,1.2,1.8,-0.6,1.8,0.2,0.26666666666666666,25,0.26666666666666666,1
1392,d3iieqhrh2wq8361zik0hzl04,2023,2023-10-07 18:30:00,2023,10,sábado,18,CR Vasco da Gama,São Paulo FC,São Januário,Braulio da Silva Machado,20.690,20690,7 de outubro de 2023 18:30,0,0,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d3iieqhrh2wq8361zik0hzl04,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2.0,3.0,1.0,1.0,2.4,1.6,0.8,2.2,0.4,0.6666666666666666,25,0.7999999999999999,1.2,2.0,0.0,3.0,1.4,1.6,-0.2,3.0,0.2,0.4,139,0.13333333333333333,1
1393,d42pyi1u7ovf6yzfv6y66akus,2023,2023-10-07 21:00:00,2023,10,sábado,21,SC Corinthians Paulista,CR Flamengo,Neo Química Arena,Anderson Daronco,40.537,40537,7 de outubro de 2023 21:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d42pyi1u7ovf6yzfv6y66akus,1,3,0,0,0,1,0,1,3,0,0,0,0,0,2,0,6,0,0,1,0,1.0,1.0,2.0,2.0,1.4,1.6,-0.2,2.0,0.2,0.3333333333333333,139,0.6,1.6,2.0,2.0,1.0,0.6,0.8,-0.2,2.4,0.2,0.5333333333333333,139,0.6666666666666666,1
1394,d398x8x0nptgxgegpu6k4amtw,2023,2023-10-08 16:00:00,2023,10,domingo,16,Fluminense FC,Botafogo FR,Estádio Jornalista Mário Filho (Maracanã),Leandro Pedro Vuaden,45.193,45193,8 de outubro de 2023 16:00,0,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d398x8x0nptgxgegpu6k4amtw,0,3,0,0,0,0,0,2,2,0,0,0,0,0,2,-2,5,0,0,0,0,1.4,2.0,1.0,2.0,1.2,1.8,-0.6,3.6,0.2,0.4666666666666667,139,1.0,0.8,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.4,0.26666666666666666,63,0.19999999999999998,1
1395,d3tk8ib8a7hf00u82n8eq0aac,2023,2023-10-08 16:00:00,2023,10,domingo,16,SE Palmeiras,Santos FC Sao Paulo,Arena Barueri,Flavio Rodrigues De Souza,17.049,17049,8 de outubro de 2023 16:00,1,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d3tk8ib8a7hf00u82n8eq0aac,1,2,0,0,0,0,0,2,3,0,0,0,0,0,3,-1,5,0,0,0,0,1.4,2.0,1.0,2.0,0.6,0.6,0.0,2.6,0.2,0.4666666666666667,139,0.8666666666666667,1.2,2.0,0.0,3.0,1.2,1.8,-0.6,3.2,0.6,0.4,139,0.19999999999999998,1
1396,d4uc4o4gqe4vj21z0r5bm15w4,2023,2023-10-08 16:00:00,2023,10,domingo,16,SC Internacional,Grêmio FB Porto Alegrense,Beira-Rio,Paulo Cesar Zanovelli da Silva,41.667,41667,8 de outubro de 2023 16:00,3,2,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d4uc4o4gqe4vj21z0r5bm15w4,3,6,0,0,0,0,0,2,4,0,0,0,0,0,5,1,10,0,0,0,0,1.0,1.0,2.0,2.0,0.6,1.0,-0.4,3.6,0.4,0.3333333333333333,139,0.26666666666666666,1.6,2.0,2.0,1.0,1.6,1.4,0.2,2.2,0.2,0.5333333333333333,25,0.13333333333333333,1
1397,d4l79hox45v09antx3iw7fg2c,2023,2023-10-08 18:30:00,2023,10,domingo,18,Clube Atlético Mineiro,Coritiba FBC,Arena MRV,Marcelo de Lima Henrique,38.358,38358,8 de outubro de 2023 18:30,1,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d4l79hox45v09antx3iw7fg2c,1,2,0,0,0,0,0,2,2,0,0,0,0,0,3,-1,4,0,0,0,0,2.6,4.0,1.0,0.0,1.4,0.2,1.2,2.8,0.0,0.8666666666666667,139,0.7999999999999999,0.6,1.0,0.0,4.0,1.4,2.8,-1.4,3.4,0.0,0.2,63,0.0,1
1398,d53jo1r57s2jlc7yyka089zx0,2023,2023-10-08 18:30:00,2023,10,domingo,18,Club Athletico Paranaense,Red Bull Bragantino,Arena da Baixada,Yuri Elino Ferreira da Cruz,14.490,14490,8 de outubro de 2023 18:30,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d53jo1r57s2jlc7yyka089zx0,1,2,0,0,0,0,0,1,5,0,0,0,0,0,2,0,7,0,0,0,0,1.6,2.0,2.0,1.0,1.6,1.2,0.4,2.8,0.4,0.5333333333333333,139,0.6,2.6,4.0,1.0,0.0,1.6,0.2,1.4,3.8,0.0,0.8666666666666667,139,0.6666666666666666,1
1399,d5cup0oigw217295izef2r310,2023,2023-10-08 18:30:00,2023,10,domingo,18,Fortaleza EC,América FC (Minas Gerais),Castelão,Bruno Arleu de Araújo,23.830,23830,8 de outubro de 2023 18:30,3,2,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d5cup0oigw217295izef2r310,3,2,0,0,0,0,0,2,1,0,0,0,1,0,5,1,3,0,0,1,0,2.0,3.0,1.0,1.0,1.6,1.0,0.6,2.8,0.0,0.6666666666666666,139,0.6666666666666666,1.0,1.0,2.0,2.0,1.0,1.2,-0.2,2.4,0.6,0.3333333333333333,101,0.19999999999999998,1
1400,d5mbc99iepeaubcjn7t9dd0r8,2023,2023-10-14 21:00:00,2023,10,sábado,21,Cuiabá EC,Cruzeiro EC,Arena Pantanal,Rodrigo José Pereira de Lima,12.100,12100,14 de outubro de 2023 21:00,0,0,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d5mbc99iepeaubcjn7t9dd0r8,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0.8,1.0,1.0,3.0,1.0,1.4,-0.4,2.6,0.0,0.26666666666666666,101,0.6666666666666666,1.0,1.0,2.0,2.0,0.8,1.0,-0.2,2.0,0.2,0.3333333333333333,25,0.26666666666666666,1
1401,d7eu3thg8lf1szcltmqid44r8,2023,2023-10-18 19:00:00,2023,10,quarta-feira,19,Grêmio FB Porto Alegrense,Club Athletico Paranaense,Arena do Grêmio,Luiz Flávio de Oliveira,22.965,22965,18 de outubro de 2023 19:00,1,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d7eu3thg8lf1szcltmqid44r8,1,2,1,0,1,0,0,2,6,0,0,0,0,0,3,-1,8,1,1,0,0,1.0,1.0,2.0,2.0,1.6,2.0,-0.4,2.6,0.2,0.3333333333333333,26,1.0,1.6,2.0,2.0,1.0,1.4,1.0,0.4,2.6,0.2,0.5333333333333333,140,0.5333333333333333,1
1402,d7o19ynslmsxj553tknjbiluc,2023,2023-10-18 20:00:00,2023,10,quarta-feira,20,Coritiba FBC,Cuiabá EC,Couto Pereira,Denis Ribeiro Serafim,18.742,18742,18 de outubro de 2023 20:00,0,3,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d7o19ynslmsxj553tknjbiluc,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,-3,2,0,0,0,0,1.2,2.0,0.0,3.0,1.6,2.4,-0.8,2.6,0.0,0.4,64,0.39999999999999997,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,102,0.19999999999999998,1
1403,d87xjyb7vy0xa3x8q2vjq5ct0,2023,2023-10-18 20:00:00,2023,10,quarta-feira,20,América FC (Minas Gerais),Botafogo FR,Estádio Raimundo Sampaio,Anderson Daronco,6.230,6230,18 de outubro de 2023 20:00,1,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/d87xjyb7vy0xa3x8q2vjq5ct0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,3,-1,2,0,0,0,0,0.4,0.0,2.0,3.0,1.0,1.8,-0.8,2.4,0.6,0.13333333333333333,102,0.39999999999999997,0.8,1.0,1.0,3.0,0.8,1.0,-0.2,3.0,0.4,0.26666666666666666,64,0.3333333333333333,1
